csr,Corn Yield,SoyBean Yeild,Hay Yield,Grass1 Yield,Grass2 Yield,Low Slope,High Slope,Flood Freq,Water,Surface Density,SubSoil Density,Depth,Permeability,Drainage,Organic Matter ,Organic Matter Range,ph,Kw Factor,t factor,Clay,Sand ,Topsoil,Topsoil Range
50,163,47,3.8,2.2,3.7,2,5,0,4.41,1.48,1.6,25,50,30,3,0.5,6.5,0.24,4,21,35,11,4
48,165,48,3.8,2.2,3.7,2,5,0,5.63,1.4,1.43,28,25,30,3.5,0.5,6.7,0.24,4,21,33,13,5
30,165,48,3.8,2.2,3.7,14,18,0,11.04,1.4,1.5,60,50,30,2.2,0.5,7.9,0.32,5,23,35,5,2
40,166,48,3.8,2.2,3.7,5,9,0,10.55,1.4,1.43,60,80,40,2,0.5,5.9,0.43,3,29,3,5,2
32,167,49,3.8,2.2,3.7,9,14,40,10.55,1.4,1.43,0,80,40,2.5,0.5,5.9,0.43,3,20,3,10,3
48,168,49,3.8,2.2,3.7,2,5,0,5.63,1.4,1.43,28,15,30,3.5,0.5,6.7,0.24,4,21,33,12,5
48,168,49,3.8,2.2,3.7,2,5,0,4.9,1.38,1.48,35,52,30,2.5,0.5,6.5,0.32,3,22,33,9,2
35,168,49,3.8,2.2,3.7,14,18,0,10.2,1.53,1.6,60,55,40,3.5,0.5,6.2,0.28,5,22,35,10,3
35,169,49,3.8,2.2,3.7,14,20,0,12.9,1.28,1.33,60,50,30,1.7,0.5,6.5,0.43,4,29,6,2,1
70,170,49,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,170,49,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
75,171,50,3.8,3,5.2,0,2,20,9.4,1.33,1.38,60,61,60,3,1,6.5,0.43,5,23,6,46,12
51,171,50,3.8,2.2,3.7,0,2,0,5.63,1.4,1.43,28,25,30,4,0.5,6.7,0.24,4,24,33,15,5
51,171,50,3.8,2.2,3.7,0,2,0,5.63,1.4,1.43,28,25,30,4,0.5,6.7,0.24,4,21,33,15,5
35,171,50,3.8,2.2,3.7,5,9,0,6.3,1.38,1.48,25,50,30,2.5,0.5,6.1,0.28,4,19,33,9,2
70,171,50,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,171,50,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
53,172,50,3.8,2.3,3.8,2,5,0,4.41,1.48,1.6,25,70,30,3,0.5,6.5,0.24,3,23,35,11,4
35,175,51,3.8,2.2,3.7,5,9,0,10.55,1.4,1.43,60,80,40,2.5,0.5,5.9,0.37,3,20,3,10,3
73,175,51,3.8,3.1,5.2,0,2,0,8.66,1.25,1.3,36,25,60,6,0.5,7.9,0.24,4,31,30,15,5
65,175,51,3.8,3.1,5.1,0,2,0,8.66,1.25,1.3,36,25,60,6,0.5,7.9,0.24,4,31,30,15,5
72,175,51,3.8,3.1,5.1,0,2,0,8.66,1.25,1.3,36,25,60,6,0.5,7.9,0.24,4,31,30,15,5
67,175,51,3.8,3.1,5.1,0,2,0,8.66,1.25,1.3,36,25,60,6,0.5,7.9,0.28,4,31,30,15,5
72,175,51,3.8,3.1,5.1,0,2,0,8.66,1.25,1.3,36,35,60,6,0.5,7.9,0.28,4,31,30,15,5
72,175,51,3.8,3.1,5.1,0,2,0,8.66,1.25,1.3,36,25,60,6,0.5,7.9,0.24,4,31,30,15,5
68,176,51,3.8,3.1,5.1,0,2,10,9.59,1.4,1.45,60,80,60,3.5,0.5,6.7,0.28,5,40,8,12,3
33,178,52,3.8,2.2,3.7,9,14,0,6.69,1.35,1.48,30,50,30,3.5,0.5,6.2,0.28,3,23,35,10,3
26,178,52,3.8,2.2,3.7,5,14,0,6.69,1.35,1.48,30,52,30,3.5,0.5,6.2,0.28,3,23,35,14,4
68,179,52,3.8,3.1,5.2,0,2,10,9.59,1.4,1.45,60,80,60,3.5,0.5,6.7,0.28,5,40,3,16,7
68,179,52,3.8,3.1,5.2,0,2,20,9.59,1.4,1.4,60,80,60,3.5,0.5,6.7,0.28,5,40,3,16,7
65,180,52,3.8,3.1,5.2,0,1,0,10.13,1.38,1.45,60,80,65,2.5,0.5,6.5,0.32,5,22,3,14,5
65,180,52,3.8,3.1,5.2,0,1,0,11.9,1.33,1.38,60,55,60,3,0.5,6.5,0.32,5,23,3,14,5
65,180,52,3.8,3.1,5.2,0,1,0,12.95,1.38,1.45,60,55,60,3,0.5,6.5,0.32,5,23,3,14,5
73,180,52,3.8,3.1,5.1,0,2,0,8.45,1.3,1.3,36,25,60,5,1,7.9,0.24,4,23,38,16,4
65,180,52,3.8,3.1,5.2,0,2,0,12.95,1.38,1.45,60,55,60,3,0.5,6.5,0.32,5,23,3,14,5
65,180,52,3.8,3.1,5.2,0,1,0,11.9,1.33,1.38,60,55,60,3,0.5,6.5,0.32,5,23,3,14,5
65,180,52,3.8,3.1,5.2,0,2,0,11.9,1.33,1.38,60,55,60,3,0.5,6.5,0.32,5,23,3,14,5
65,180,52,3.8,3.1,5.2,0,1,0,12.95,1.38,1.45,60,80,60,3,0.5,6.5,0.32,5,23,3,14,5
65,180,52,3.8,3.1,5.2,0,1,0,11.9,1.33,1.38,60,55,60,3,0.5,6.5,0.32,5,23,3,14,5
65,180,52,3.8,3.1,5.2,0,2,0,11.9,1.33,1.38,60,55,60,3,0.5,6.5,0.32,5,23,3,14,5
65,180,52,3.8,3.1,5.2,0,2,0,11.9,1.33,1.38,60,55,65,3,0.5,6.5,0.32,5,23,3,14,5
37,181,52,3.8,2.2,3.7,14,18,0,12.46,1.25,1.35,60,50,30,2.5,0.5,6.2,0.32,5,26,6,5,2
63,182,53,3.8,4,5.5,0,2,20,11.8,1.33,1.45,60,80,50,2.5,0.5,7.2,0.28,5,50,6,7,2
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,35,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,1,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
65,183,53,3.8,3.1,5.2,0,2,0,10.65,1.38,1.33,60,80,60,4,0.5,6.5,0.32,3,36,3,14,5
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,59,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
65,183,53,3.8,3.1,5.2,0,1,0,10.65,1.38,1.33,60,80,60,4.5,0.5,6.5,0.32,3,36,3,14,5
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,36,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
65,183,53,3.8,3.1,5.2,0,2,0,10.65,1.38,1.33,60,80,60,4,0.5,6.5,0.32,3,36,3,14,5
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,35,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
75,183,53,3.8,3.1,5.2,0,2,20,9.4,1.33,1.38,60,80,60,3,1,6.5,0.37,5,23,6,46,12
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,33,7
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
73,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,59,60,5.5,0.5,6.5,0.37,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
65,183,53,3.8,3.1,5.2,0,2,0,10.65,1.38,1.33,60,80,60,4,0.5,6.5,0.32,3,36,3,14,5
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
65,183,53,3.8,3.1,5.2,0,2,0,10.65,1.38,1.33,60,80,60,4,0.5,6.5,0.37,3,36,3,14,5
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
70,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,35,6,42,6
70,183,53,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.37,5,38,6,42,6
65,183,53,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,59,60,6,1,6.5,0.37,5,38,6,42,6
43,183,53,3.8,2.2,3.7,5,9,0,12.15,1.25,1.15,60,50,30,3.5,0.5,7.9,0.28,5,24,6,9,2
61,185,54,3.8,3.1,5.2,0,2,10,7.33,1.4,1.48,28,25,60,3.5,0.5,6.5,0.2,4,21,25,12,4
65,185,54,3.8,3.1,5.2,2,5,20,11.95,1.33,1.38,60,50,60,3,0.5,6.5,0.28,5,23,8,32,10
65,185,54,3.8,3.1,5.2,2,5,0,11.95,1.33,1.38,60,50,60,3,0.5,6.5,0.28,5,23,8,32,10
65,185,54,3.8,3.1,5.2,2,5,0,11.95,1.33,1.38,60,50,60,3,0.5,6.5,0.28,5,23,8,32,10
65,185,54,3.8,3.1,5.2,2,5,20,11.95,1.33,1.38,60,50,60,3,0.5,6.5,0.32,5,23,8,32,10
65,185,54,3.8,3.1,5.2,2,5,0,11.95,1.33,1.38,60,50,55,3,0.5,6.5,0.32,5,23,8,32,10
36,185,54,3.8,2.2,3.7,9,14,0,10.45,1.28,1.33,60,50,30,3.2,0.5,6.5,0.28,5,36,6,5,2
75,186,54,3.8,3.1,5.2,0,2,0,7.48,1.25,1.3,36,25,60,6,0.5,6.8,0.28,4,24,33,18,8
75,186,54,3.8,3.1,5.1,0,2,40,10.65,1.5,1.4,60,30,60,4.5,2.5,6.7,0.24,5,22,45,40,7
63,186,54,3.8,3.1,5.2,0,1,50,11.41,1.33,1.4,60,55,70,8.2,3.8,7.5,0.32,5,34,23,23,12
71,187,54,3.8,3.1,5.2,0,2,20,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,35,6,42,6
65,188,55,3.8,4,5.5,0,2,10,11.8,1.33,1.45,60,80,50,2.5,0.5,7.2,0.28,5,50,6,7,2
55,189,55,3.8,3.1,5.2,0,5,0,11.68,1.38,1.43,60,50,60,4.7,2.3,6.5,0.37,5,30,23,33,11
53,189,55,3.8,3.1,5.2,2,5,0,11.68,1.37,1.4,60,50,60,4.7,2.3,6.5,0.32,5,28,23,32,10
60,189,55,3.8,3.1,5.2,2,5,0,11.68,1.37,1.4,60,50,60,4.7,2.3,6.5,0.32,5,28,23,32,10
72,190,55,3.8,3.1,5.2,0,2,10,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.28,4,31,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,29,30,18,8
75,190,55,3.8,3.1,5.2,0,2,0,7.48,1.25,1.3,36,25,60,6,0.5,6.8,0.24,4,27,33,18,8
70,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,29,30,18,8
73,190,55,3.8,3.1,5.2,0,2,0,6.94,1.4,1.48,36,35,60,5.5,0.5,6.5,0.24,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.28,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,29,30,18,8
76,190,55,3.8,3.1,5.1,0,1,50,12.6,1.23,1.28,60,50,70,9,1,7,0.28,5,27,6,14,4
77,190,55,3.8,3.1,5.2,0,1,50,12.6,1.23,1.28,60,50,70,9,1,7,0.28,5,28,6,14,4
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.28,4,29,30,18,8
76,190,55,3.8,3.1,5.1,0,1,50,12.6,1.23,1.28,60,50,70,9,1,7,0.28,5,31,6,14,4
75,190,55,3.8,3.1,5.2,0,2,0,7.48,1.25,1.3,36,35,60,6,0.5,6.8,0.24,4,27,33,18,8
78,190,55,3.8,3.1,5.2,0,1,50,12.6,1.23,1.28,60,50,70,9,1,7,0.28,5,27,6,14,4
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,28,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,27,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.24,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.28,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,6.5,0.28,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,25,60,5.5,0.5,7,0.24,4,29,30,18,8
72,190,55,3.8,3.1,5.2,0,2,0,6.94,1.35,1.48,36,35,60,5.5,0.5,6.5,0.28,4,31,30,18,8
73,190,55,3.8,3.1,5.1,0,2,0,7.48,1.25,1.3,36,25,60,6,0.5,7,0.24,4,27,33,19,8
77,190,55,3.8,3.1,5.2,0,2,30,9.2,1.33,1.38,60,80,60,6,1,6.5,0.28,5,38,6,42,6
75,190,55,3.8,3.1,5.2,0,2,0,7.48,1.25,1.3,36,25,60,6,0.5,6.8,0.24,4,27,33,18,8
53,190,55,3.8,2.2,3.7,2,5,0,6.9,1.4,1.43,36,25,30,3.5,0.5,6.7,0.24,4,23,33,13,5
69,193,56,3.8,3.1,5.2,0,2,0,11.72,1.25,1.3,60,50,60,6.5,0.5,7.9,0.28,5,31,10,16,8
60,193,56,3.8,3.1,5.2,0,5,0,10.51,1.32,1.35,60,80,60,6,1,6.5,0.37,5,35,8,41,7
73,194,56,3.8,3.1,5.1,0,1,0,8.52,1.28,1.43,18,50,60,5,0.5,6.7,0.24,5,22,30,17,7
72,195,57,3.8,3.1,5.1,0,2,0,10.02,1.25,1.25,60,80,60,6.5,0.5,7.9,0.37,5,38,20,20,8
72,195,57,3.8,3.1,5.1,0,2,0,10.02,1.25,1.25,60,80,60,6.5,0.5,7.9,0.37,5,38,20,20,8
64,196,57,3.8,3.1,5.2,0,2,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
62,196,57,3.8,3.1,5.1,1,3,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
60,196,57,3.8,3.1,5.1,2,5,20,11.68,1.37,1.4,60,80,60,5,2,6.5,0.37,5,28,23,32,10
64,196,57,3.8,3.1,5.2,0,2,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
63,196,57,3.8,3.1,5.1,1,3,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
64,196,57,3.8,3.1,5.2,0,2,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
64,196,57,3.8,3.1,5.2,0,2,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
63,196,57,3.8,3.1,5.1,0,2,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
65,196,57,3.8,3.1,5.2,1,3,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
63,196,57,3.8,3.1,5.1,0,2,0,11.12,1.38,1.45,60,50,60,5,0.5,8.2,0.24,5,30,30,16,5
62,197,57,3.8,3.1,5.2,0,3,0,12.09,1.32,1.33,60,50,60,6,1,6.5,0.32,5,31,10,32,8
60,198,57,3.8,3.1,5.2,2,5,0,11.68,1.37,1.4,60,50,60,4.7,2.3,6.5,0.28,5,28,23,32,10
73,198,57,3.8,3.1,5.2,0,2,20,12.72,1.28,1.28,60,50,60,6,1,7.9,0.28,5,31,10,40,10
73,198,57,3.8,3.1,5.2,0,2,20,12.72,1.28,1.28,60,50,60,6,1,8,0.28,5,31,10,40,10
72,198,57,3.8,3.1,5.1,0,2,20,12.72,1.28,1.28,60,50,60,6,1,7.9,0.28,5,31,10,40,10
69,201,58,3.8,3.1,5.1,0,2,20,11.82,1.28,1.28,60,55,60,6.5,0.5,7,0.32,5,36,10,28,4
72,202,59,3.8,3.1,5.2,2,5,0,11.4,1.45,1.45,60,50,60,6,1,6.7,0.28,5,30,23,38,7
73,202,59,3.8,3.1,5.2,0,2,20,12.72,1.28,1.28,60,50,60,6,1,7.9,0.28,5,31,10,40,10
72,202,59,3.8,3.1,5.1,0,2,20,12.72,1.28,1.28,60,50,60,6,1,7.9,0.28,5,31,10,40,10
75,203,59,3.8,3.1,5.2,0,2,0,10.36,1.25,1.33,60,80,60,6.5,0.5,6.7,0.37,5,40,13,18,8
74,203,59,3.8,3.1,5.2,0,2,0,10.36,1.25,1.33,60,81,60,6,2,6.7,0.28,5,43,10,18,6
73,204,59,3.8,3.1,5.2,1,4,40,10.02,1.4,1.55,60,50,60,5.7,3.3,5.9,0.32,5,25,33,15,8
73,204,59,3.8,3.1,5.1,2,5,0,11.73,1.5,1.48,60,55,60,5.5,2.5,6.7,0.24,5,27,30,37,13
61,206,60,3.8,3.1,5.1,2,4,20,11.82,1.3,1.3,60,50,60,6,1,6.5,0.28,5,33,10,35,5
64,206,60,3.8,3.1,5.1,2,4,0,11.82,1.3,1.3,60,50,60,6,1,6.5,0.28,5,33,10,35,5
71,206,60,3.8,3.1,5.2,2,5,20,11.4,1.45,1.45,60,50,60,6,1,6.7,0.24,5,30,23,32,7
73,206,60,3.8,3.1,5.1,0,2,20,11.82,1.3,1.3,60,50,60,6,1,6.5,0.28,5,33,10,40,5
71,209,61,3.8,3.1,5.2,0,2,0,12.14,1.33,1.38,60,55,60,6.5,0.5,7,0.28,5,38,3,18,6
71,209,61,3.8,3.1,5.2,0,2,20,11.82,1.28,1.28,60,55,60,6.5,0.5,7,0.32,5,36,10,28,4
74,210,61,3.8,3.1,5.2,0,2,20,11.82,1.3,1.3,60,50,60,6,1,6.5,0.28,5,33,10,40,5
74,210,61,3.8,3.1,5.2,0,2,20,11.4,1.45,1.45,60,50,60,6,1,6.7,0.24,5,30,23,40,7
73,210,61,3.8,3.1,5.2,0,2,0,10,1.3,1.43,60,50,60,6.5,0.5,7.9,0.24,5,31,20,15,7
74,210,61,3.8,3.1,5.2,0,2,0,11.76,1.15,1.35,60,50,60,5,0.5,7.9,0.28,5,25,3,15,5
75,210,61,3.8,3.1,5.2,0,2,20,11.82,1.3,1.3,60,50,60,6,1,6.5,0.28,5,33,10,40,5
75,210,61,3.8,3.1,5.2,0,2,20,11.4,1.45,1.45,60,50,60,6,1,6.7,0.24,5,30,23,40,7
75,210,61,3.8,3.1,5.2,0,2,30,11.82,1.3,1.3,60,50,60,6,1,6.5,0.28,5,33,10,40,5
71,210,61,3.8,3.1,5.2,0,2,30,11.82,1.3,1.3,60,55,60,6,1,6.5,0.28,5,33,10,40,5
73,214,62,3.8,3.1,5.2,0,2,0,10,1.3,1.43,60,50,60,6.5,0.5,7.9,0.24,5,31,20,15,7
80,214,62,3.8,3.1,5.2,0,2,0,10,1.3,1.43,60,50,60,6,1,8,0.24,5,31,20,15,7
73,218,63,3.8,3.1,5.1,0,2,0,10.96,1.38,1.45,60,50,60,6.5,0.5,7,0.24,5,31,20,21,3
75,218,63,3.8,3.1,5.2,0,2,0,11.85,1.4,1.5,60,56,60,6.5,0.5,6.7,0.32,5,39,10,17,3
73,218,63,3.8,3.1,5.1,0,2,30,11.82,1.3,1.3,60,50,60,6,1,6.5,0.28,5,33,10,40,5
75,218,63,3.8,3.1,5.2,0,2,0,11.85,1.4,1.5,60,56,60,6.5,0.5,6.7,0.32,5,39,10,21,3
65,221,64,3.8,3.1,5.2,2,5,20,12.09,1.32,1.33,60,50,60,6,1,6.5,0.28,5,31,10,32,8
50,117,34,3.9,2.3,3.8,2,5,0,4.99,1.53,1.58,60,15,20,2,0.5,6.5,0.2,4,15,65,14,5
50,117,34,3.9,2.3,3.8,1,4,0,4.99,1.53,1.58,60,15,20,2,0.5,6.5,0.2,4,15,65,14,5
52,126,37,3.9,2.3,3.8,2,5,0,3.96,1.53,1.58,60,15,20,2,0.5,6.5,0.2,4,13,55,12,4
52,126,37,3.9,2.3,3.8,2,5,0,3.96,1.53,1.58,60,15,20,2,0.5,6.5,0.2,4,13,55,12,4
27,135,39,3.9,2.3,3.9,9,14,0,7.5,1.45,1.68,60,15,20,2,1,6.8,0,4,18,50,5,2
31,135,39,3.9,2.3,3.8,9,14,0,7.5,1.45,1.5,60,15,20,1.8,0.8,7,0.2,4,18,50,5,2
36,136,40,3.9,2.3,3.8,5,9,0,5.08,1.33,1.38,30,70,30,2,0.5,6.5,0.37,4,21,3,5,2
36,136,40,3.9,2.3,3.8,5,9,0,5.08,1.33,1.38,30,70,30,2,0.5,6.5,0.43,4,23,3,5,2
43,137,40,3.9,2.3,3.8,5,9,0,9.1,1.48,1.55,60,50,40,2.5,0.5,5.9,0.28,5,25,38,5,2
40,137,40,3.9,2.3,3.8,5,9,0,10.64,1.4,1.43,60,80,40,2,0.5,5.9,0.43,3,29,3,5,2
40,137,40,3.9,2.3,3.8,5,9,0,10.64,1.4,1.43,60,80,40,2,0.5,5.9,0.43,3,29,3,5,2
43,137,40,3.9,2.3,3.8,5,9,0,9.1,1.48,1.55,60,50,40,2.5,0.5,5.9,0.28,5,25,38,5,2
30,137,40,3.9,2.3,3.8,5,9,0,10.64,1.4,1.43,60,80,40,2,0.5,5.9,0.43,3,29,3,5,2
57,137,40,3.9,2.4,4,2,5,0,10.02,1.48,1.5,30,85,50,3,0.5,6.2,0.28,4,21,25,12,5
35,139,40,3.9,2.3,3.8,5,9,0,9.43,1.48,1.55,60,80,40,3.5,0.5,6.5,0.32,3,27,23,12,5
23,140,41,3.9,2.3,3.8,9,14,0,5.73,1.35,1.48,25,50,30,3.5,0.5,6.2,0.24,4,22,35,10,3
28,140,41,3.9,2.3,3.8,9,14,0,5.31,1.53,1.5,30,20,25,1.5,0.5,6.5,0.2,4,15,63,5,2
40,140,41,3.9,2.4,4,5,9,0,9.6,1.35,1.45,60,80,50,3.2,0.5,6.5,0.37,3,36,6,5,2
47,144,42,3.9,2.3,3.9,2,5,10,3.72,1.35,1.35,60,20,20,2,0.5,7.2,0.2,4,13,73,17,5
30,145,42,3.9,2.4,4,9,14,0,9.6,1.35,1.45,60,80,50,3.5,0.5,6.5,0.37,3,31,6,10,3
20,145,42,3.9,2.3,3.8,9,14,0,9.02,1.35,1.5,60,80,50,2.5,0.5,5.9,0.32,3,21,33,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,5,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,5,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,4,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,4,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,5,13,60,9,2
50,145,42,3.9,2.3,3.9,1,5,0,8.56,1.53,1.53,60,20,25,1,0.5,6.2,0.24,5,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,4,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,5,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,20,1,0.5,6.2,0.24,4,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,4,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,4,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,6.2,0.24,5,13,60,9,2
47,145,42,3.9,2.3,3.9,2,5,0,8.56,1.53,1.53,60,20,30,1,0.5,5.6,0.24,4,13,60,9,2
