Price,LnPrice,Mileage,Cyl,Liter,Buick,Cadillac,Chevrolet,Pontiac,SAAB,Saturn,Doors,Cruise,Sound,Leather,Make,Model,Trim,Type
9720.97889,9.182041601,20836,4,1.6,0,0,1,0,0,0,4,1,1,0,Chevrolet,AVEO,SVM Hatchback 4D,Hatchback
9506.047937,9.1596835,22169,4,1.6,0,0,1,0,0,0,4,0,0,1,Chevrolet,AVEO,SVM Hatchback 4D,Hatchback
9789.037676,9.189018434,22986,4,1.6,0,0,1,0,0,0,4,0,1,1,Chevrolet,AVEO,SVM Hatchback 4D,Hatchback
9220.829677,9.129220299,29992,4,1.6,0,0,1,0,0,0,4,1,0,1,Chevrolet,AVEO,SVM Hatchback 4D,Hatchback
10971.09561,9.303019422,7091,4,1.6,0,0,1,0,0,0,4,1,0,0,Chevrolet,AVEO,SVM Sedan 4D,Sedan
10315.01823,9.241356193,14438,4,1.6,0,0,1,0,0,0,4,0,0,1,Chevrolet,AVEO,SVM Sedan 4D,Sedan
9654.060142,9.175133846,19183,4,1.6,0,0,1,0,0,0,4,0,0,0,Chevrolet,AVEO,SVM Sedan 4D,Sedan
9563.789309,9.165739299,19273,4,1.6,0,0,1,0,0,0,4,1,1,0,Chevrolet,AVEO,SVM Sedan 4D,Sedan
9665.84886,9.176354216,19565,4,1.6,0,0,1,0,0,0,4,0,1,1,Chevrolet,AVEO,SVM Sedan 4D,Sedan
9482.219404,9.157173682,24842,4,1.6,0,0,1,0,0,0,4,1,0,0,Chevrolet,AVEO,SVM Sedan 4D,Sedan
8638.930895,9.064034115,25216,4,1.6,0,0,1,0,0,0,4,0,0,0,Chevrolet,AVEO,SVM Sedan 4D,Sedan
9041.906254,9.1096253,26191,4,1.6,0,0,1,0,0,0,4,0,0,1,Chevrolet,AVEO,SVM Sedan 4D,Sedan
8870.947316,9.09053687,32914,4,1.6,0,0,1,0,0,0,4,1,1,0,Chevrolet,AVEO,SVM Sedan 4D,Sedan
8768.998585,9.078977892,35299,4,1.6,0,0,1,0,0,0,4,0,0,0,Chevrolet,AVEO,SVM Sedan 4D,Sedan
13007.98418,9.473318615,7372,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
13041.874,9.475920537,13607,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
12045.9207,9.396481351,19136,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
12469.52758,9.431043153,19712,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
11539.84565,9.353561165,22405,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
11726.00297,9.369564131,23103,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
12207.87293,9.409836344,23512,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
11203.14611,9.32394992,27364,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
10788.97036,9.286279628,31436,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
11149.6183,9.319160543,34447,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,Coupe 2D,Coupe
14584.44812,9.587711043,1160,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
13681.698,9.523814307,10210,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
13446.21342,9.506452815,17741,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
12327.64161,9.419599305,19347,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
12274.95758,9.415316497,19612,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
12630.77503,9.443891578,22571,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
12425.38917,9.427497172,22771,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
12319.69625,9.418954581,24568,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
12549.89233,9.437467366,25816,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
12234.88805,9.412046826,30297,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Coupe 2D,Coupe
14894.98259,9.608779696,2464,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
14198.09246,9.560862901,11322,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
14678.10533,9.594112229,11488,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
13167.70232,9.485522316,14630,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
13471.00508,9.508294883,18910,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
12573.89994,9.439378511,25048,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
12383.40281,9.424112372,25069,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
13230.91867,9.490311693,25862,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
11080.51638,9.312943564,36855,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
11328.95887,9.335117458,39946,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sedan 4D,Sedan
15053.93373,9.619394614,4652,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
14397.92808,9.574839592,5189,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
14642.32358,9.591671489,6224,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
13464.80288,9.507834366,14231,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
13678.863,9.523607074,17971,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
12507.48527,9.434082565,19715,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
13141.04795,9.483496042,19898,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
13594.08559,9.517390094,20682,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
12733.85792,9.452019703,21386,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
12230.09977,9.411655387,28408,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cavalier,LS Sport Coupe 2D,Coupe
14222.3054,9.562566814,8427,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
14266.91258,9.565698329,8615,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
14255.74768,9.56491545,16958,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
13762.90145,9.52973195,18040,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
14275.12764,9.566273976,18533,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
13688.00011,9.524274824,18766,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
13308.83375,9.496183285,20043,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
14145.88099,9.557178765,20512,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
12944.93875,9.468460161,21684,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
12846.06159,9.460792553,27560,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,LS Sport Sedan 4D,Sedan
14061.12277,9.551169017,4922,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
13072.84163,9.478292199,14311,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
11699.03392,9.367261546,19816,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
12257.16409,9.413865868,21492,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
11574.17381,9.3565315,21525,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
11539.04853,9.353492087,24163,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
12243.06062,9.412714576,25014,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
11671.85813,9.364935935,25727,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
11464.62886,9.347021823,29410,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
10546.78275,9.263576139,38866,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cavalier,Sedan 4D,Sedan
15553.20871,9.652022245,7695,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Classic,Sedan 4D,Sedan
15047.00274,9.618934097,12305,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Classic,Sedan 4D,Sedan
13540.04164,9.513406622,17343,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Classic,Sedan 4D,Sedan
14077.96885,9.552366362,17445,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Classic,Sedan 4D,Sedan
12981.95203,9.471315366,20309,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Classic,Sedan 4D,Sedan
13436.00015,9.505692962,20530,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Classic,Sedan 4D,Sedan
13161.94283,9.485084825,21145,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Classic,Sedan 4D,Sedan
14220.01322,9.562405633,23069,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Classic,Sedan 4D,Sedan
12379.12647,9.423766984,31199,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Classic,Sedan 4D,Sedan
11581.90504,9.357199249,36566,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Classic,Sedan 4D,Sedan
14023.93855,9.548521045,13776,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
12810.91058,9.458052476,19461,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
13135.90503,9.483104602,21796,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
13106.90042,9.48089412,21910,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
12845.17425,9.460723475,22382,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
12570.13668,9.439079175,22479,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
12897.92954,9.464822076,23200,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
11961.61996,9.389458466,27394,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
12706.91135,9.449901325,27521,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
12487.05429,9.43244773,28492,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cobalt,Coupe 2D,Coupe
15635.79616,9.65731819,1169,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
15747.80397,9.664456204,6048,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
14619.07856,9.590082706,15768,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
14185.02155,9.559941867,20374,4,2.2,0,0,1,0,0,0,2,0,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
13699.03578,9.525080728,25845,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
13310.05959,9.496275389,26143,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
13530.06864,9.512669795,27249,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
13019.07114,9.474170572,27942,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
12684.98623,9.448174386,29891,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
12553.07143,9.43772065,32844,4,2.2,0,0,1,0,0,0,2,1,1,1,Chevrolet,Cobalt,LS Coupe 2D,Coupe
14997.88434,9.615664426,8880,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
14847.04415,9.605556077,12980,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
15128.99224,9.624368198,13828,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
15000.99271,9.615871659,14504,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
14593.8541,9.588355767,18790,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
14304.74104,9.568346302,21128,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
13688.94568,9.524343901,21611,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
13744.84985,9.528419477,23748,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
13545.0309,9.513775036,27431,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
12741.19023,9.45259535,34815,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LS Sedan 4D,Sedan
16116.84392,9.68762021,865,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
16428.57898,9.706777718,9882,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
15084.8154,9.621443914,14824,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
15163.16986,9.626624731,17158,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
14897.04055,9.608917852,18210,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
14508.75009,9.582507201,18910,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
14418.16529,9.576244169,19818,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
14191.88228,9.56042541,21181,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
14401.90693,9.575115902,21527,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
14175.87908,9.559297143,21627,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,LT Sedan 4D,Sedan
14429.78964,9.577050074,6114,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
14696.02899,9.5953326,6709,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
14582.76912,9.587595914,7115,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
14194.8236,9.560632642,9561,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
14072.13523,9.551951896,15233,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
13994.90646,9.546448718,17270,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
13830.24902,9.534613431,17594,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
13159.82154,9.484923644,22740,4,2.2,0,0,1,0,0,0,4,1,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
12495.97075,9.433161531,26204,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
12678.85397,9.447690843,28683,4,2.2,0,0,1,0,0,0,4,0,1,1,Chevrolet,Cobalt,Sedan 4D,Sedan
46732.60603,10.7521974,3625,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Conv 2D,Convertible
47065.20991,10.75928936,5239,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Conv 2D,Convertible
44749.68679,10.70883972,12115,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Conv 2D,Convertible
42773.02839,10.66366301,14546,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Conv 2D,Convertible
41371.37927,10.6303446,20000,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Conv 2D,Convertible
39547.5879,10.58525998,23826,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Conv 2D,Convertible
39691.7274,10.58889807,25169,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Conv 2D,Convertible
38824.86909,10.56681628,25960,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Conv 2D,Convertible
36970.89805,10.51788634,30502,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Conv 2D,Convertible
37288.93674,10.52645196,32039,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Conv 2D,Convertible
39875.85426,10.59352626,7054,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Coupe 2D,Coupe
39713.66792,10.58945069,8967,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Coupe 2D,Coupe
38990.60733,10.57107606,9410,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Coupe 2D,Coupe
39092.18992,10.57367798,10717,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Coupe 2D,Coupe
39365.88324,10.58065481,11619,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Coupe 2D,Coupe
35261.43643,10.47054519,21350,8,6,0,0,1,0,0,0,2,1,1,1,Chevrolet,Corvette,Coupe 2D,Coupe
35575.41705,10.47941015,22740,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Coupe 2D,Coupe
34297.30535,10.44282207,24259,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Coupe 2D,Coupe
34739.21496,10.45562444,25747,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Coupe 2D,Coupe
31186.74146,10.34774833,34191,8,6,0,0,1,0,0,0,2,1,0,1,Chevrolet,Corvette,Coupe 2D,Coupe
21757.04951,9.987693099,1853,6,3.8,0,0,1,0,0,0,4,1,0,0,Chevrolet,Impala,LS Sedan 4D,Sedan
19528.10043,9.879609755,14115,6,3.8,0,0,1,0,0,0,4,1,1,0,Chevrolet,Impala,LS Sedan 4D,Sedan
19075.67875,9.856169439,18198,6,3.8,0,0,1,0,0,0,4,1,0,1,Chevrolet,Impala,LS Sedan 4D,Sedan
19409.75261,9.87353093,18795,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,LS Sedan 4D,Sedan
18527.20897,9.826995686,19874,6,3.8,0,0,1,0,0,0,4,1,1,0,Chevrolet,Impala,LS Sedan 4D,Sedan
18912.9816,9.847603822,21512,6,3.8,0,0,1,0,0,0,4,1,1,0,Chevrolet,Impala,LS Sedan 4D,Sedan
17839.80077,9.789187239,25453,6,3.8,0,0,1,0,0,0,4,1,0,1,Chevrolet,Impala,LS Sedan 4D,Sedan
17789.34673,9.786355059,26980,6,3.8,0,0,1,0,0,0,4,1,1,0,Chevrolet,Impala,LS Sedan 4D,Sedan
17294.181,9.758125366,29368,6,3.8,0,0,1,0,0,0,4,1,1,0,Chevrolet,Impala,LS Sedan 4D,Sedan
18083.3963,9.802749465,29420,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,LS Sedan 4D,Sedan
20021.19521,9.904546752,1787,6,3.8,0,0,1,0,0,0,4,1,0,0,Chevrolet,Impala,Sedan 4D,Sedan
18835.18976,9.843482195,8211,6,3.8,0,0,1,0,0,0,4,1,0,1,Chevrolet,Impala,Sedan 4D,Sedan
18727.50838,9.837748758,14054,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,Sedan 4D,Sedan
16805.05739,9.729435155,19498,6,3.8,0,0,1,0,0,0,4,1,0,0,Chevrolet,Impala,Sedan 4D,Sedan
17154.57646,9.750020266,21567,6,3.8,0,0,1,0,0,0,4,1,0,1,Chevrolet,Impala,Sedan 4D,Sedan
16644.08787,9.71981035,22383,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,Sedan 4D,Sedan
15951.81117,9.677327655,26070,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,Sedan 4D,Sedan
16508.59069,9.711636173,27460,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,Sedan 4D,Sedan
15832.51835,9.669821227,31202,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,Sedan 4D,Sedan
15554.28313,9.652091322,33357,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,Sedan 4D,Sedan
25948.96259,10.16388691,636,6,3.8,0,0,1,0,0,0,4,1,0,0,Chevrolet,Impala,SS Sedan 4D,Sedan
27714.05025,10.22969479,5379,6,3.8,0,0,1,0,0,0,4,1,1,0,Chevrolet,Impala,SS Sedan 4D,Sedan
25097.47325,10.13052245,14461,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,SS Sedan 4D,Sedan
24809.04232,10.11896348,16111,6,3.8,0,0,1,0,0,0,4,1,0,0,Chevrolet,Impala,SS Sedan 4D,Sedan
23345.32907,10.0581522,22964,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,SS Sedan 4D,Sedan
22894.43868,10.03864931,26272,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,SS Sedan 4D,Sedan
22064.29219,10.00171584,27384,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,SS Sedan 4D,Sedan
23151.54614,10.04981685,27940,6,3.8,0,0,1,0,0,0,4,1,0,0,Chevrolet,Impala,SS Sedan 4D,Sedan
22120.75776,10.00427171,28242,6,3.8,0,0,1,0,0,0,4,1,1,1,Chevrolet,Impala,SS Sedan 4D,Sedan
20294.57682,9.918108978,33892,6,3.8,0,0,1,0,0,0,4,1,0,0,Chevrolet,Impala,SS Sedan 4D,Sedan
18957.89004,9.849975485,5936,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
18950.90698,9.849607071,8687,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
17891.63378,9.792088496,17020,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
17801.22953,9.787022809,19386,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
16723.99388,9.724599727,19740,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
16744.03025,9.725797071,21829,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
16825.19088,9.7306325,23460,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
16543.98014,9.713777577,24583,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
16143.95729,9.689301097,26532,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
14914.20128,9.610069144,33906,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS MAXX Hback 4D,Hatchback
19164.61063,9.860820661,1480,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
18800.9589,9.841663153,7961,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
17458.22153,9.767565964,15144,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
17158.922,9.75027355,21417,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
16472.89765,9.709471743,21675,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
16993.78033,9.740602693,23621,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
16300.46524,9.698948929,25697,6,3.5,0,0,1,0,0,0,4,1,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
15623.20027,9.656512285,27476,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
15138.40082,9.624989896,32462,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
15233.15987,9.631229901,32535,6,3.5,0,0,1,0,0,0,4,0,1,1,Chevrolet,Malibu,LS Sedan 4D,Sedan
